Id,Predicted
1364,87778.89793501572
1365,116213.30620082396
1366,218628.73516758706
1367,82924.8951845413
1368,317827.3678930254
1369,21059.981910062415
1370,16898.17704921699
1371,21382.841597259292
1372,41172.576781053336
1373,75133.41252264308
1374,83410.11403266172
1375,78272.1901138253
1376,101713.00840477122
1377,58571.205271412815
1378,54501.42032481068
1379,241560.37611851902
1380,72102.91342387341
1381,73727.85568801119
1382,56452.632440535446
1383,106190.1368550549
1384,101779.44447753024
1385,66070.13896307594
1386,82861.24788364915
1387,60537.09334437234
1388,51931.15612779482
1389,78987.93768932676
1390,51606.50743986108
1391,88241.3870974201
1392,138195.34155631918
1393,137995.09247986347
1394,44446.65122061617
1395,114567.46300589952
1396,58575.587938505
1397,83737.39837044828
1398,62569.0356557476
1399,93380.23459369745
1400,42477.79995065849
1401,23722.84728737414
1402,66337.23072388681
1403,29127.503608817948
1404,57847.13979038332
1405,63300.456248375325
1406,76732.7215350075
1407,74842.84212547189
1408,28051.424987657636
1409,48380.865890658795
1410,91794.89344070245
1411,24068.74877034298
1412,37070.80535720165
1413,54918.497097627616
1414,133482.07578742504
1415,55806.88289501429
1416,60236.27689761745
1417,39062.64350570131
1418,110100.58635509713
1419,68931.23402346749
1420,54651.20164865999
1421,59727.48085752673
1422,105947.53737288238
1423,100418.06937659728
1424,56784.350989163846
1425,52896.97817956353
1426,43251.962843677145
1427,57717.262558310176
1428,126535.0005477582
1429,83276.33468200246
1430,78068.21183519266
1431,68129.14685653633
1432,221370.10357476736
1433,98644.13051209414
1434,93869.1262997391
1435,125528.37242050233
1436,58485.08162849388
1437,94679.68527183957
1438,75319.24661103832
1439,98999.01615211045
1440,138730.74683815535
1441,96792.12398955664
1442,79897.84373705847
1443,50996.889805712766
1444,61572.82799579099
1445,23126.744700600873
1446,262039.17940200013
1447,119137.32945805184
1448,60121.18020181414
1449,107455.30962671418
1450,25689.0042923313
1451,78830.34244659306
1452,77509.22716118276
1453,60243.22729187545
1454,31086.047907218206
1455,97742.44743092127
1456,73450.08641158266
1457,88654.00445505274
1458,122769.12631498097
1459,71250.73655427268
1460,190973.91529592944
1461,66812.77294459927
1462,134891.09094547143
1463,107551.89933206516
1464,117006.10321855763
1465,50181.9783391107
1466,165989.39338180836
1467,64999.10370283898
1468,113992.03255520784
1469,22265.76035235777
1470,131606.64012939917
1471,133159.8921331856
1472,83881.80873958148
1473,93992.22315264709
1474,41458.02657938524
1475,113800.04194024568
1476,23633.89750140949
1477,79706.10471094112
1478,112970.98194460415
1479,92865.2014683136
1480,97798.17729087845
1481,55512.12293706953
1482,66031.48322743733
1483,55101.68588293977
1484,100193.05634129503
1485,210370.24799897402
1486,59768.71765600713
1487,101610.009689107
1488,61201.7267336915
1489,54990.75579804102
1490,66286.87466485542
1491,296291.0687073282
1492,114279.74280986136
1493,148443.64153817832
1494,44592.18036329956
1495,223598.78698678134
1496,66244.71164434584
1497,98197.67639239058
1498,217991.3467529211
1499,54765.3308870282
1500,108126.4625699634
1501,125528.37242050233
1502,150871.92415009136
1503,37591.82339347299
1504,53529.11487189944
1505,104043.13637768023
1506,88601.97807445622
1507,133324.86700823606
1508,71823.69135930164
1509,96892.1853124908
1510,100776.64933620545
1511,83414.61222136366
1512,49704.38205225843
1513,194233.53423364335
1514,251666.61157494428
1515,66106.04944165765
1516,59727.48085752673
1517,74448.32240463674
1518,94947.37500014051
1519,64808.228608042125
1520,125528.37242050233
1521,59964.62273124681
1522,80133.67253156767
1523,117418.66853596497
1524,88102.83751795912
1525,247117.5664615221
1526,107305.58699035474
1527,50023.685928599305
1528,80274.90698640034
1529,67353.54506545735
1530,58736.53334172238
1531,79530.69434386416
1532,58278.923981500586
1533,177289.41864657184
1534,95130.58889573942
1535,55082.72633502916
1536,140299.39056929006
1537,54361.24117602583
1538,63325.22212136217
1539,166081.59433638258
1540,111870.19118010308
1541,54008.04263123091
1542,101253.77669546622
1543,63283.60264045751
1544,75239.01539425096
1545,125528.37242050233
1546,192756.4029328145
1547,39407.526698033944
1548,105282.14430988274
1549,88334.23127651813
1550,95013.89791086849
1551,42095.85176350306
1552,192213.06358020287
1553,139310.15672009843
1554,151128.16966432607
1555,111127.98923313827
1556,102514.59820704233
1557,100448.41536931804
1558,78008.56030893563
1559,53941.32916687351
1560,64742.48766489431
1561,145162.16463358892
1562,71212.09161387995
1563,78211.61582281622
1564,153124.15788144054
1565,45429.73948405029
1566,119718.1544421746
1567,111753.41811073369
1568,112763.73772262242
1569,129813.84045816772
1570,77940.41236247553
1571,94625.53441557428
1572,25026.0638077342
1573,33599.1365202125
1574,188399.3507642126
1575,73967.04787246742
1576,66733.73684018348
1577,208779.93701770983
1578,51399.20844166869
1579,76035.1728196666
1580,64274.65126271812
1581,59383.63317981709
1582,73837.25940220692
1583,44943.80672665468
1584,59492.90359133018
1585,94972.30491355355
1586,97885.98917912177
1587,120236.64920983226
1588,63986.70510522716
1589,217788.81521488866
1590,47308.4513366969
1591,63692.04280749409
1592,82212.36409914414
1593,86247.7746809071
1594,120934.46224547224
1595,62427.32418799198
1596,68526.77193015526
1597,245911.05318359548
1598,51900.26260089816
1599,120202.07227475554
1600,25025.26915628105
1601,125386.08928127753
1602,204880.87307646405
1603,89072.93488810898
1604,99376.3594164416
1605,174880.07426364618
1606,56585.44966460761
1607,94622.605436867
1608,984761.9040692156
1609,70668.59597587315
1610,50029.81119169285
1611,61421.30683577002
1612,68436.93566125422
1613,56722.193300911305
1614,197522.05402415438
1615,46241.1129810069
1616,119810.80359530309
1617,130632.52881845724
1618,55814.17015895345
1619,142680.66040818847
1620,51584.21935954698
1621,93274.52209500609
1622,112361.00349833904
1623,81832.07772734851
1624,82500.42267131002
1625,107029.84490353309
1626,125053.40258659133
1627,98209.4484439772
1628,107775.7304115044
1629,51794.17316769449
1630,159851.42971529433
1631,115785.37880330891
1632,58076.66988641869
1633,148854.89368956955
1634,23551.143717681305
1635,79784.91797097088
1636,68589.26327652027
1637,104531.84404823117
1638,88938.82650723106
1639,68518.86517232128
1640,21382.841597259292
1641,52891.11022892002
1642,140866.20658554678
1643,62005.330907564356
1644,65343.442543359066
1645,105526.38277167488
1646,71865.14264302303
1647,101330.40151311002
1648,78651.57173854636
1649,54378.41944673479
1650,55230.35083238495
1651,90578.14577963704
1652,80884.77654953732
1653,187604.16198854567
1654,103246.34592757556
1655,86258.0467775257
1656,51815.46384961911
1657,179016.61142247816
1658,86722.0242945555
1659,244409.37001353994
1660,156949.74767555261
1661,84032.93104626176
1662,58111.96469484444
1663,149236.28312324616
1664,102123.85236621521
1665,42302.26486800631
1666,187635.27122088522
1667,56617.587302983884
1668,81018.81353942308
1669,48728.67260952992
1670,56222.9325818796
1671,97361.97111309369
1672,77203.52492598449
1673,135812.0358975352
1674,139649.37021351443
1675,136437.59600888152
1676,122888.57895258267
1677,95659.78747506466
1678,80517.67913622245
1679,82145.18524170376
1680,122497.50117243762
1681,54370.18270381515
1682,103561.14457253773
1683,54404.99099145403
1684,56385.12353199095
1685,55459.48030902409
1686,549774.713350306
1687,115127.51442689265
1688,105335.05874875371
1689,114680.65414600843
1690,72171.51267848138
1691,60622.89932767043
1692,77150.71436214767
1693,56270.39915222785
1694,99138.29899641834
1695,45085.42806457114
1696,154637.8183393276
1697,23432.972015548832
1698,53582.56628990907
1699,103080.4416886712
1700,81714.32377556099
1701,62699.22563820721
1702,74372.71726833614
1703,142550.90554780394
1704,58117.84725972239
1705,47293.43137332424
1706,80062.37885478375
1707,119684.83236583363
1708,158866.89559372002
1709,120613.74807863757
1710,87687.39396600758
1711,101564.4788064971
1712,102778.68145185779
1713,141007.7826524346
1714,101742.18201156029
1715,247984.2627460227
1716,58135.98994069198
1717,127481.53800281053
1718,51647.59747139567
1719,64454.60023928316
1720,106994.80187118141
1721,68477.73205962262
1722,107849.92373038187
1723,64763.0879877992
1724,52683.794362566594
1725,119735.38474734926
1726,207919.89196513686
1727,49960.5857936028
1728,53722.696872914916
1729,246563.3147789503
1730,102763.26053006965
1731,161358.51888555975
1732,68864.3014702214
1733,37707.665419772035
1734,134168.5629408299
1735,71832.99443312103
1736,55581.254671231996
1737,112289.45443713137
1738,62586.060090220984
1739,56361.98990711878
1740,40792.38722043059
1741,105170.77437744946
1742,115437.72459859401
1743,54163.86080661555
1744,69865.95250877576
1745,63844.82514105661
1746,100202.02027353962
1747,529479.3232591148
1748,62200.102025469896
1749,106687.52130608597
1750,104698.6939673813
1751,158309.16409157455
1752,91743.38587106555
1753,135029.51111373556
1754,98285.73587059081
1755,86694.32256475277
1756,67818.2278520573
1757,124512.81657008214
1758,79953.61223810996
1759,117302.05870082139
1760,59312.68295801387
1761,136217.71264206877
1762,81671.75614444706
1763,46117.602674513815
1764,107324.00786807436
1765,100864.72767741124
1766,41484.28717024902
1767,35167.972603122864
1768,180125.35293031074
1769,144320.46622850423
1770,88901.64408703872
1771,159246.8943865254
1772,46399.76881093388
1773,102864.75705896232
1774,101820.87079086747
1775,66741.31607146733
1776,21763.014605925084
1777,48276.874652959974
1778,136363.1327830533
1779,191551.35832571937
1780,154427.09273681615
1781,67288.05957176388
1782,97905.80937244362
1783,75527.68801428104
1784,80866.14826744869
1785,92510.53581470216
1786,46220.69788857879
1787,49106.68533834389
1788,47230.331127335616
1789,60116.478839954194
1790,211492.8082313115
1791,137742.71658349189
1792,52769.24306679267
1793,256499.91197617917
1794,49325.59870128299
1795,102523.25873147111
1796,391794.8830242225
1797,95665.30083111786
1798,103297.09632060256
1799,71387.51080792057
1800,89523.69677286322
1801,82486.86604771718
1802,112874.27447070002
1803,89576.5799381836
1804,55092.381821285126
1805,349596.90962942084
1806,113627.96883557581
1807,128994.92761210214
1808,84761.6745318449
1809,50636.65039214089
1810,118030.7758673705
1811,410257.64728850184
1812,207866.40588363615
1813,549774.713350306
1814,121390.97793459476
1815,67035.23095629062
1816,72964.48085774825
1817,66096.53992473718
1818,142969.32433890546
1819,206250.46453904657
1820,146450.49217945704
1821,74266.24657142369
1822,23551.143717681305
1823,51559.5360416206
1824,98304.62952512866
1825,48099.70648534421
1826,125963.30515492786
1827,49856.69409852348
1828,89016.6846815526
1829,84831.80959037453
1830,65525.23432396125
1831,54024.08533956972
1832,62862.96167850656
1833,24807.441545287453
1834,148711.0061352247
1835,16054.212795850151
1836,70697.66749072011
1837,106318.83344190315
1838,210475.16778072016
1839,61930.06975706741
1840,68036.37776221405
1841,124610.79202569298
1842,131409.67838771327
1843,96915.39724851886
1844,59757.491299008114
1845,57170.29879024297
1846,107170.65720706664
1847,258218.5277950294
1848,132821.30961461226
1849,21560.78038605681
1850,63679.506730023946
1851,61122.03370513631
1852,71683.00750876576
1853,98673.82929937005
1854,107895.40509122798
1855,76890.10627529767
1856,47665.24488090553
1857,69851.9457686854
1858,142171.49375792456
1859,60952.2679730008
1860,174514.54126465257
1861,35711.40484226758
1862,54018.94391401581
1863,96617.73248871848
1864,78225.51825098168
1865,103686.16685987264
1866,101531.7042524072
1867,126116.0262143217
1868,21456.02495800612
1869,150754.1077039599
1870,18375.891912426814
1871,56737.487914952006
1872,91656.67847234091
1873,153458.62514333287
1874,194493.4769531468
1875,204548.73416853853
1876,77856.84190360212
1877,50985.82439199473
1878,89956.16231388408
1879,135024.86272727442
1880,57060.66833328929
1881,296291.0687073282
1882,158583.94869605624
1883,103577.6614211138
1884,272765.0918286681
1885,122540.28074286251
1886,80174.61885136343
1887,94069.72529206915
1888,134543.99409839307
1889,50756.06473894601
1890,120597.58327417272
1891,159711.76379064575
1892,58551.82145591327
1893,168953.8164454446
1894,86391.15696512305
1895,126561.77219755686
1896,104022.74649298903
1897,219697.66923686233
1898,24933.49250101304
1899,62243.9900079287
1900,145384.48189415562
1901,66726.46193183144
1902,140716.13394435233
1903,93004.08296374329
1904,84429.09247169124
1905,33955.6967386913
1906,57706.895731412
1907,213587.9877884788
1908,64564.95218650434
1909,21004.24386172222
1910,171121.51493232546
1911,106378.20098711534
1912,192998.71683205655
1913,104811.31872822043
1914,214752.93367418338
1915,118456.30727499713
1916,78695.10589780405
1917,98176.16339917578
1918,48158.948552697155
1919,103870.61981276673
1920,265578.7460905126
1921,28771.764027321464
1922,133317.2092834261
1923,80815.59288187636
1924,126069.41283359451
1925,62862.31186422088
1926,84281.96268593689
1927,61047.119246857954
1928,77515.47341790641
1929,220910.3243150388
1930,64037.46022948854
1931,62697.35180136674
1932,95801.551479074
1933,138322.19310967127
1934,201345.5018522745
1935,55289.69073832748
1936,50199.11236000597
1937,82321.08072274535
1938,83973.315749986
1939,119684.83236583363
1940,76247.1937874106
1941,59981.90932890855
1942,170105.35198813415
1943,109753.05970688238
1944,117614.52577101841
1945,147439.56204812528
1946,61223.51788599832
1947,40950.28424427075
1948,85648.18222482162
1949,73107.36815355848
1950,496674.6172016912
1951,190709.54892463493
1952,70049.69155096856
1953,139641.63912544496
1954,64463.10859776262
1955,79252.79341830077
1956,158850.6089104707
1957,206510.01557951816
1958,23351.116831730862
1959,84155.18154759808
1960,60377.78205571262
1961,20982.908123653455
1962,60758.72921875393
1963,109401.9502732927
1964,48389.94606150691
1965,76456.87784723246
1966,119392.2751493387
1967,137784.1759208552
1968,99437.17867108897
1969,182890.37781129434
1970,114790.15400726855
1971,111837.25004121542
1972,195159.84278110327
1973,62685.56045950273
1974,109753.94830463707
1975,100048.88945693591
1976,88554.59831196282
1977,24557.21549831143
1978,177048.04143931923
1979,77789.73243601878
1980,237041.9759470539
1981,56797.883386980146
1982,65589.69523082807
1983,53624.98744859648
1984,107142.270093992
1985,126967.09853511919
1986,59041.25993632677
1987,159457.97742687343
1988,63173.65093613562
1989,77629.449426038
1990,20268.54031660325
1991,160312.29758414405
1992,198642.262091747
1993,69351.44931926984
1994,65984.90826462637
1995,222401.95991351613
1996,124712.20588077296
1997,56114.64026993162
1998,69404.82434473504
1999,68461.757904488
2000,53653.068958774405
2001,52788.779705763096
2002,93433.208871076
2003,90158.27998274539
2004,88689.05915788483
2005,79891.4996388049
2006,61538.267159376235
2007,43561.80923292652
2008,36489.960522178575
2009,134355.58126928107
2010,114339.6872217205
2011,190248.02916272165
2012,167574.8918854242
2013,80235.83009090384
2014,133217.6550511492
2015,119397.78003543803
2016,219397.415315037
2017,59601.198605085454
2018,110577.46025502984
2019,106181.9700228177
2020,84031.80935139913
2021,49205.37003868614
2022,105710.56041220998
2023,60446.480644596886
2024,90540.04991781553
2025,68075.12413223425
2026,64890.84013798952
2027,41978.20580752628
2028,47188.82608080546
2029,62807.16737387239
2030,252830.62100384085
2031,71127.46648329252
2032,50618.95933383871
2033,66592.87865144404
2034,65109.731922109466
2035,62013.594407495315
2036,70382.01175572391
2037,96987.49735850943
2038,63791.37509591716
2039,101531.73473490539
2040,196656.64002627326
2041,159122.9652128966
2042,48520.01165196128
2043,51858.67309469378
2044,135900.49964851807
2045,246913.1830890554
2046,63910.480397578154
2047,141561.06250472614
2048,131651.86180318118
2049,24834.68983786511
2050,55464.27740540447
2051,158866.89559372002
2052,73222.55862913783
2053,71017.69223011364
2054,231353.838680289
2055,67044.18779658343
2056,106346.78195190558
2057,62298.025603417926
2058,62498.16421659364
2059,114209.2173649863
2060,63356.78147709722
2061,76628.32107973305
2062,72268.1420571958
2063,168682.1330542512
2064,62634.240132445884
2065,120934.46224547224
2066,23836.56075799976
2067,115427.49406857848
2068,166554.10400466295
2069,69232.59670298084
2070,83981.75777218032
2071,61352.733450379485
2072,23592.995639248416
2073,75330.97132333662
2074,82802.7731475164
2075,80697.53121052322
2076,82951.21303390563
2077,69435.9543400982
2078,111683.86552295409
2079,56885.594949479506
2080,53437.12245917902
2081,57359.793219332576
2082,72488.3211679084
2083,66940.42283809526
2084,55687.09644097868
2085,54159.94868942265
2086,133520.50875364567
2087,188383.88395293802
2088,134214.90214411658
2089,23680.84438552473
2090,129225.08078273013
2091,82187.80279011746
2092,55049.14473316722
2093,57774.88606371443
2094,135190.02174319417
2095,99844.23441509734
2096,60663.09834915934
2097,96327.41304609414
2098,248986.8683237078
2099,134548.53312875744
2100,96906.6697798674
2101,119331.32688288888
2102,84819.73574251842
2103,81762.69041255783
2104,119684.83236583363
2105,155991.418715129
2106,63772.12173582155
2107,76685.65251091008
2108,88843.10487467902
2109,118125.65266318906
2110,87596.041679691
2111,98819.51447359331
2112,54654.98544167731
2113,71478.9747394077
2114,68926.9420280918
2115,68010.29340347284
2116,187792.2153590041
2117,114819.56171688996
2118,95461.31131187303
2119,54000.23909434601
2120,172386.41175955464
2121,112552.44949448264
2122,108003.22943022496
2123,103485.75775816185
2124,99822.00429511702
2125,163964.64802800288
2126,42523.397701270536
2127,53995.02761801103
2128,197546.1667878587
2129,62403.485231064034
2130,54527.12530464711
2131,33574.195703282036
2132,144352.8613907734
2133,69462.70488382249
2134,41814.78739433734
2135,96094.4828095489
2136,46138.89252359347
2137,85028.32902372046
2138,121139.26425340824
2139,96606.63065369708
2140,82027.85031828363
2141,92779.20150735189
2142,70369.01570062028
2143,56085.27105766281
2144,143758.4286640754
2145,196276.800758077
2146,24246.56000114366
2147,62845.47633900427
2148,85308.95214280281
2149,40556.15060465008
2150,96263.46633606356
2151,102660.8454567944
2152,157195.03898238242
2153,83420.70445532983
2154,97190.89809597134
2155,70464.73496876564
2156,84632.2256161959
2157,100378.6562302329
2158,120547.63908289865
2159,219324.62857284112
2160,346827.50540178345
2161,55809.919852905594
2162,52935.32079768464
2163,58917.82887089045
2164,175352.63983684412
2165,73709.05697082297
2166,117929.21423292212
2167,91577.08500377767
2168,69808.02081469953
2169,135065.47411513398
2170,52962.12395423056
2171,249448.07471967288
2172,70135.06461907492
2173,139388.60228339361
2174,45107.180637973805
2175,55542.56649298714
2176,92633.04066863199
2177,61076.43669174168
2178,69747.36426441124
2179,47369.110602845154
2180,158780.57879899282
2181,124294.07204857479
2182,18663.229465424098
2183,77149.0341221867
2184,50154.421043002665
2185,173037.50119239345
2186,52927.41835353195
2187,54743.635526277736
2188,56850.8763387176
2189,91316.16879314749
2190,65053.890949653
2191,21456.02495800612
2192,77811.76336588219
2193,198944.9634349023
2194,126050.59135334892
2195,103894.3167502516
2196,58389.33709725069
2197,21004.24386172222
2198,78084.10397137547
2199,60080.89860768218
2200,85566.3673738444
2201,98992.60434226591
2202,80000.33247964596
2203,209633.88087113548
2204,85454.35712298936
2205,156335.04452918752
2206,63038.31997981748
2207,11089.136710198858
2208,116435.53995347963
2209,58495.39937504705
2210,77743.26189335113
2211,60581.75757237425
2212,78684.36180794837
2213,118115.90775729332
2214,55721.89248641086
2215,85430.07069550671
2216,130775.94776871476
2217,68014.52929164958
2218,23722.84728737414
2219,55561.648572756065
2220,21004.24386172222
2221,148978.12738454933
2222,41299.92318605842
2223,102055.55830221427
2224,64010.98858809719
2225,89300.75187669534
2226,46796.43268233701
2227,132182.13558373073
2228,61304.30117941182
2229,68439.30303346805
2230,84611.92462636356
2231,86954.87713755076
2232,60948.737929802584
2233,78318.24194778362
2234,48691.1524317291
2235,63133.556962570685
2236,78792.75691362625
2237,510482.1008486618
2238,77216.6866910937
2239,113675.81455844203
2240,68249.39532213431
2241,75053.44916979413
2242,42733.752099684534
2243,50727.988309708395
2244,119684.83236583363
2245,64364.26637973067
2246,212192.30919867987
2247,49421.58722160941
2248,75711.49152320472
2249,57242.26491454793
2250,75805.56241678976
2251,713192.9763060895
2252,86727.89819930025
2253,97705.05345194016
2254,105187.92403625872
2255,132765.84801193845
2256,67567.54363593168
2257,58183.6978846136
2258,93921.43053738736
2259,58181.46084552631
2260,63087.7760956363
2261,49290.800585113306
2262,158420.49263821778
2263,90285.6950505073
2264,177814.03443800932
2265,24557.21549831143
2266,38639.188335638886
2267,52475.959842315584
2268,62886.481015920755
2269,107579.4480724029
2270,78058.0333227647
2271,63093.107654007275
2272,21004.24386172222
2273,35822.701397566685
2274,97372.58213418389
2275,116441.50132857502
2276,24807.441545287453
2277,87304.30178134755
2278,78831.03725093274
2279,65911.17471035404
2280,211802.3254443778
2281,60558.472602052694
2282,88319.00153700549
2283,60407.47875497625
2284,109276.89349120809
2285,28542.38446954744
2286,99783.64842005465
2287,72803.19790682697
2288,145845.85311009586
2289,108144.08930377649
2290,107430.27149626857
2291,66090.66644636859
2292,65285.95565071826
2293,57891.49824876044
2294,159169.66388823336
2295,72276.42190357561
2296,23432.972015548832
2297,72933.47747062988
2298,76700.88993152168
2299,45466.19369657042
2300,125528.37242050233
2301,117055.9942262412
2302,84469.31257113355
2303,56271.227524041635
2304,21004.24386172222
2305,66961.18005461333
2306,266015.65241693356
2307,102946.42029543627
2308,212043.96495195903
2309,37398.782432512926
2310,144181.05677211232
2311,57857.55262594669
2312,55313.217931284176
2313,85280.13856647233
2314,69053.88102069973
2315,93168.29410156532
2316,64136.860090548886
2317,43181.57274879639
2318,84196.82125228811
2319,184682.38389666262
2320,59053.706163338735
2321,109197.89767146546
2322,168758.06710217684
2323,96062.10053735175
2324,112353.84646262552
2325,75968.3324934293
2326,249057.5804992604
2327,102775.13871752277
2328,256623.35010442598
2329,236528.8319180966
2330,121656.99079578092
2331,121468.63598003412
2332,97755.37260420564
2333,58020.30537577674
2334,64354.88358116563
2335,99521.19551776514
2336,41284.52797158076
2337,29864.794617590727
2338,88266.58553910897
2339,92649.40788509462
2340,87219.55476576895
2341,94256.87390577288
2342,69820.59957527186
2343,102567.30974391145
2344,72592.94719751354
2345,101124.16925783594
2346,62358.603716303674
2347,159152.12738286852
2348,148922.3127747644
2349,60967.60755679913
2350,61959.029276815054
2351,73811.28032282054
2352,64420.070433499895
2353,72069.4410002869
2354,18375.891912426814
2355,124567.5596552988
2356,70584.1276589729
2357,56150.259957795075
2358,59837.22150076322
2359,23126.744700600873
2360,103894.3167502516
2361,106667.79667739829
2362,85257.43451399832
2363,99966.19584909643
2364,118806.41483740922
2365,70858.85748865205
2366,116945.82624179516
2367,67730.08277788482
2368,122982.0371955123
2369,94367.48737445133
2370,115904.63345110885
2371,60385.80366555336
2372,56168.97739733701
2373,119757.85644194546
2374,54465.68499371704
2375,63406.01373327612
2376,61180.407125442915
2377,82104.02984440926
2378,51050.26754398781
2379,84213.94697813413
2380,61030.082096901475
2381,68628.41857681009
2382,101023.64682717704
2383,280821.3403051896
2384,62936.5242517949
2385,66660.69715991554
2386,54161.59129044901
2387,65173.910938160036
2388,122755.61053909147
2389,64732.72083054182
2390,47155.84141997213
2391,85277.9501637609
2392,88070.67380424544
2393,109204.09288685603
2394,87687.39396600758
2395,117529.57578534193
2396,144242.12043468576
2397,86330.36438825972
2398,113794.11611364625
2399,65731.9460678776
2400,108576.57525968933
2401,53106.48863025769
2402,147874.59229942918
2403,109793.05951240283
2404,79279.19199935901
2405,102123.85236621521
2406,73344.64071070448
2407,85495.86249321752
2408,80871.2857362476
2409,102925.49283916537
2410,217809.96890186274
2411,36491.566052773225
2412,43293.56450717051
2413,59478.61536220515
2414,63672.36545797752
2415,95134.7757283504
2416,80872.79719095472
2417,181128.38149108645
2418,134652.71072199428
2419,103791.38631065973
2420,145410.57881976798
2421,46537.408403556015
2422,100303.24273796394
2423,96813.7347349473
2424,64083.24891322317
2425,105162.58244279963
2426,24290.145678378438
2427,62917.21528851542
2428,46642.20555433692
2429,62799.06461521574
2430,211502.13227794267
2431,163654.44655879715
2432,60693.1087343799
2433,44798.13908135307
2434,111716.41005702277
2435,95908.04665929431
2436,148617.0108870733
2437,83815.82118669065
2438,89857.25179954294
2439,156757.09422810643
2440,89791.95684276831
2441,101418.85443027307
2442,296291.0687073282
2443,101943.97246987978
2444,77395.44209928057
2445,71067.22621476391
2446,36358.07131381659
2447,82246.57674574971
2448,64560.209427812726
2449,54438.15626579528
2450,89095.31612721366
2451,78711.03639888833
2452,158819.7773814921
2453,82827.43275288823
2454,277689.6696793314
2455,110361.57898743574
2456,18734.209620930662
2457,134820.8078050052
2458,118231.8110778611
2459,81895.68604230677
2460,109774.24100016443
2461,94271.8723072301
2462,90085.44375935364
2463,118094.78383706635
2464,66612.63342739889
2465,72389.05004456338
2466,50020.64419084084
2467,110425.98164450261
2468,110188.79503697429
2469,56697.44216296272
2470,162019.9115126937
2471,97755.37260420564
2472,76220.27196139553
2473,20268.54031660325
2474,128960.08366684128
2475,51427.57049134266
2476,122724.38456955238
2477,167579.19594121378
2478,133224.21650688793
2479,83054.17293364053
2480,196039.64350282395
2481,115849.55345862548
2482,135397.27070772863
2483,51054.068780905414
2484,82723.93337378892
2485,85477.55677630873
2486,86835.23802997786
2487,52896.97817956353
2488,43293.154525555845
2489,52313.72356880393
2490,33073.572475835615
2491,24396.68226358632
2492,202832.80966754438
2493,362963.38668390893
2494,166885.43386137276
2495,76574.36610281149
2496,159027.8889236486
2497,9924.178162351265
2498,75533.29653661977
2499,23551.143717681305
2500,52062.01457838477
2501,59063.25438435579
2502,69393.32534802206
2503,72335.39876397153
2504,74754.50175216552
2505,57286.729895032804
2506,37837.341392107555
2507,118025.6046055598
2508,156762.3614158728
2509,549774.713350306
2510,95317.20548344967
2511,91005.20137713192
2512,237619.46787657271
2513,115448.98188130194
2514,143071.20887131966
2515,77322.95984093552
2516,83121.127013703
2517,65985.16244925815
2518,108307.45799158927
2519,80341.11681782926
2520,124199.89689421834
2521,78641.79806723644
2522,102483.3953980909
2523,53535.23670872177
2524,54610.30609410466
2525,155407.36558278033
2526,125856.29717348682
2527,57278.9523569734
2528,79859.54244265518
2529,115850.42366536938
2530,87403.03691424671
2531,103657.98577173933
2532,79707.88380071109
2533,108328.59915744407
2534,161002.250509117
2535,93775.91472869425
2536,54696.94456256484
2537,95104.27505526607
2538,101862.19689155479
2539,101253.77669546622
2540,63470.86310854234
2541,203057.590483911
2542,74931.5914659175
2543,154825.91689960274
2544,55062.75754038718
2545,75321.86826827939
2546,62175.7441564693
2547,226346.02014275437
2548,53144.93046152171
2549,62819.05644304454
2550,115575.99919389357
2551,49890.56672469279
2552,101242.21689190847
2553,83227.25818102436
2554,101495.6903835671
2555,84074.02132638419
2556,175683.34230250446
2557,106173.50089759695
2558,60154.38570643291
2559,65478.562731211045
2560,57067.32137241821
2561,97962.30878648463
2562,84618.25256519637
2563,89179.55018278118
2564,46555.84798094284
2565,76436.64481476037
2566,90165.21419344199
2567,74747.27561471342
2568,243989.84665666244
2569,125894.58203374466
2570,91731.12529162342
2571,262762.01442568284
2572,112656.71862947967
2573,64314.150351596836
2574,196361.52694443887
2575,64082.383935598016
2576,97520.29528652139
2577,56880.89227751862
2578,87620.18809871437
2579,64965.53788780497
2580,143602.24085739462
2581,179355.30462729666
2582,61958.09291253724
2583,74466.68159144201
2584,89726.39152135812
2585,77211.38200436058
2586,80926.90309324316
2587,107138.74837339319
2588,127707.34199552685
2589,64794.95853792587
2590,80381.51046037007
2591,61498.66645987228
2592,71401.3290469573
2593,147105.7913762683
2594,100228.03291412385
2595,27491.548530812463
2596,154510.1514935757
2597,215309.54300089797
2598,45968.24547538397
2599,76847.49677598686
2600,67616.52331456865
2601,76282.51232711025
2602,92229.2325097846
2603,23351.116831730862
2604,95557.91247145028
2605,47268.410976812294
2606,118564.90743185024
2607,88281.73060519523
2608,119876.09972153921
2609,101076.46501880571
2610,119035.4829809453
2611,119637.45095883931
2612,91932.62758955364
2613,63058.07331533226
2614,55486.751039432485
2615,64625.72148931376
2616,65731.12346133075
2617,105466.13212874005
2618,52220.14992807814
2619,126204.74554553918
2620,107504.10001008482
2621,18425.625836113482
2622,195136.73280357383
2623,149725.60156999607
2624,99116.93560293957
2625,84639.35588339364
2626,118030.7758673705
2627,91461.73773919215
2628,46277.915892864956
2629,110180.61120934898
2630,80273.27418665343
2631,92301.57637554716
2632,118455.09453414743
2633,50584.19024553807
2634,62066.1566332502
2635,57655.01213648018
2636,179547.28005170065
2637,62259.78546734396
